epoch	tara_name	decl	geo_lat	rise	lat	lon	ra	city_lat°	city_lat	city	year	dt	jd
-2500	mahendra	73.36	16.64	2.12	74.82	134.2	-129.6	9.92°	9.92	Madurai	-2501	-2501-12-25T23:12:29	807926.25
-2500	agni	73.27	16.73	3.09	78.52	129.68	-116.2	9.92°	9.92	Madurai	-2501	-2501-12-25T23:12:29	807926.25
-2500	vaśiṣṭha	78.4	11.6	17.71	56.05	102.4	126.63	9.92°	9.92	Madurai	-2501	-2501-12-25T23:12:29	807926.25
-2500	arundhatī 	78.51	11.49	17.7	56.22	102.58	127.46	9.92°	9.92	Madurai	-2501	-2501-12-25T23:12:29	807926.25
-2450	dhruva	88.1	1.9	-1	66.15	94.68	-174.27	9.92°	9.92	Madurai	-2451	-2451-12-25T23:12:29	826189.25
-2450	mārīca	77.54	12.46	0.12	71.08	121.71	-142.19	9.92°	9.92	Madurai	-2451	-2451-12-25T23:12:29	826189.25
-2450	mahendra	73.19	16.81	2.08	74.82	134.88	-129.72	9.92°	9.92	Madurai	-2451	-2451-12-25T23:12:29	826189.25
-2450	agni	73.15	16.85	3.04	78.52	130.39	-116.42	9.92°	9.92	Madurai	-2451	-2451-12-25T23:12:29	826189.25
-2450	vaśiṣṭha	78.23	11.77	17.86	56.05	103.1	128.34	9.92°	9.92	Madurai	-2451	-2451-12-25T23:12:29	826189.25
-2450	arundhatī 	78.34	11.66	17.86	56.22	103.28	129.17	9.92°	9.92	Madurai	-2451	-2451-12-25T23:12:29	826189.25
-2400	dhruva	87.81	2.19	-1	66.15	95.39	-174.4	9.92°	9.92	Madurai	-2401	-2401-12-26T23:12:29	844452.25
-2400	mārīca	77.32	12.68	0.15	71.08	122.42	-142.33	9.92°	9.92	Madurai	-2401	-2401-12-26T23:12:29	844452.25
-2400	mahendra	73.01	16.99	2.05	74.81	135.58	-129.81	9.92°	9.92	Madurai	-2401	-2401-12-26T23:12:29	844452.25
-2400	agni	73.02	16.98	2.99	78.52	131.12	-116.63	9.92°	9.92	Madurai	-2401	-2401-12-26T23:12:29	844452.25
-2400	vaśiṣṭha	78.05	11.95	18.01	56.06	103.81	130.04	9.92°	9.92	Madurai	-2401	-2401-12-26T23:12:29	844452.25
-2400	arundhatī 	78.15	11.85	18.01	56.23	103.98	130.86	9.92°	9.92	Madurai	-2401	-2401-12-26T23:12:29	844452.25
-2350	dhruva	87.53	2.47	-1	66.16	96.08	-174.41	9.92°	9.92	Madurai	-2351	-2351-12-25T23:12:29	862714.25
-2350	mārīca	77.09	12.91	0.23	71.09	123.12	-142.46	9.92°	9.92	Madurai	-2351	-2351-12-25T23:12:29	862714.25
-2350	mahendra	72.83	17.17	2.08	74.81	136.27	-129.9	9.92°	9.92	Madurai	-2351	-2351-12-25T23:12:29	862714.25
-2350	agni	72.89	17.11	3	78.52	131.84	-116.82	9.92°	9.92	Madurai	-2351	-2351-12-25T23:12:29	862714.25
-2350	vaśiṣṭha	77.87	12.13	18.21	56.06	104.5	131.67	9.92°	9.92	Madurai	-2351	-2351-12-25T23:12:29	862714.25
-2350	arundhatī 	77.97	12.03	18.21	56.24	104.67	132.49	9.92°	9.92	Madurai	-2351	-2351-12-25T23:12:29	862714.25
-2300	dhruva	87.25	2.75	-1	66.16	96.78	-174.5	9.92°	9.92	Madurai	-2301	-2301-12-26T23:12:29	880977.25
-2300	mārīca	76.87	13.13	0.24	71.09	123.82	-142.59	9.92°	9.92	Madurai	-2301	-2301-12-26T23:12:29	880977.25
-2300	mahendra	72.66	17.34	2.04	74.81	136.95	-129.99	9.92°	9.92	Madurai	-2301	-2301-12-26T23:12:29	880977.25
-2300	agni	72.77	17.23	2.89	78.52	132.54	-117.02	9.92°	9.92	Madurai	-2301	-2301-12-26T23:12:29	880977.25
-2300	vaśiṣṭha	77.67	12.33	18.34	56.06	105.19	133.25	9.92°	9.92	Madurai	-2301	-2301-12-26T23:12:29	880977.25
-2300	arundhatī 	77.77	12.23	18.35	56.24	105.37	134.06	9.92°	9.92	Madurai	-2301	-2301-12-26T23:12:29	880977.25
-2250	dhruva	86.97	3.03	-1	66.16	97.48	-174.42	9.92°	9.92	Madurai	-2251	-2251-12-25T23:12:29	899239.25
-2250	mārīca	76.64	13.36	0.32	71.09	124.53	-142.7	9.92°	9.92	Madurai	-2251	-2251-12-25T23:12:29	899239.25
-2250	mahendra	72.48	17.52	2.07	74.8	137.65	-130.06	9.92°	9.92	Madurai	-2251	-2251-12-25T23:12:29	899239.25
-2250	agni	72.64	17.36	2.9	78.52	133.26	-117.2	9.92°	9.92	Madurai	-2251	-2251-12-25T23:12:29	899239.25
-2250	vaśiṣṭha	77.48	12.52	18.53	56.07	105.9	134.83	9.92°	9.92	Madurai	-2251	-2251-12-25T23:12:29	899239.25
-2250	arundhatī 	77.57	12.43	18.55	56.24	106.07	135.63	9.92°	9.92	Madurai	-2251	-2251-12-25T23:12:29	899239.25
-2200	dhruva	86.69	3.31	-1	66.17	98.18	-174.25	9.92°	9.92	Madurai	-2201	-2201-12-26T23:12:29	917502.25
-2200	mārīca	76.42	13.58	0.33	71.09	125.24	-142.77	9.92°	9.92	Madurai	-2201	-2201-12-26T23:12:29	917502.25
-2200	mahendra	72.31	17.69	2.04	74.8	138.34	-130.12	9.92°	9.92	Madurai	-2201	-2201-12-26T23:12:29	917502.25
-2200	agni	72.51	17.49	2.86	78.52	133.99	-117.37	9.92°	9.92	Madurai	-2201	-2201-12-26T23:12:29	917502.25
-2200	vaśiṣṭha	77.28	12.72	18.66	56.08	106.59	136.35	9.92°	9.92	Madurai	-2201	-2201-12-26T23:12:29	917502.25
-2200	arundhatī 	77.37	12.63	18.67	56.25	106.77	137.15	9.92°	9.92	Madurai	-2201	-2201-12-26T23:12:29	917502.25
-2150	dhruva	86.41	3.59	-1	66.17	98.87	-174.17	9.92°	9.92	Madurai	-2151	-2151-12-26T23:12:29	935765.25
-2150	mārīca	76.2	13.8	0.33	71.09	125.94	-142.86	9.92°	9.92	Madurai	-2151	-2151-12-26T23:12:29	935765.25
-2150	mahendra	72.13	17.87	2	74.8	139.02	-130.19	9.92°	9.92	Madurai	-2151	-2151-12-26T23:12:29	935765.25
-2150	agni	72.38	17.62	2.81	78.52	134.69	-117.54	9.92°	9.92	Madurai	-2151	-2151-12-26T23:12:29	935765.25
-2150	vaśiṣṭha	77.07	12.93	18.77	56.08	107.28	137.81	9.92°	9.92	Madurai	-2151	-2151-12-26T23:12:29	935765.25
-2150	arundhatī 	77.16	12.84	18.79	56.25	107.46	138.6	9.92°	9.92	Madurai	-2151	-2151-12-26T23:12:29	935765.25
-2100	dhruva	86.12	3.88	-1	66.17	99.58	-174.02	9.92°	9.92	Madurai	-2101	-2101-12-26T23:12:29	954027.25
-2100	mārīca	75.97	14.03	0.4	71.09	126.65	-142.93	9.92°	9.92	Madurai	-2101	-2101-12-26T23:12:29	954027.25
-2100	mahendra	71.96	18.04	2.03	74.79	139.71	-130.24	9.92°	9.92	Madurai	-2101	-2101-12-26T23:12:29	954027.25
-2100	agni	72.25	17.75	2.82	78.52	135.41	-117.71	9.92°	9.92	Madurai	-2101	-2101-12-26T23:12:29	954027.25
-2100	vaśiṣṭha	76.86	13.14	18.95	56.08	107.99	139.26	9.92°	9.92	Madurai	-2101	-2101-12-26T23:12:29	954027.25
-2100	arundhatī 	76.94	13.06	18.97	56.26	108.16	140.05	9.92°	9.92	Madurai	-2101	-2101-12-26T23:12:29	954027.25
-2050	dhruva	85.84	4.16	-1	66.18	100.28	-173.77	9.92°	9.92	Madurai	-2051	-2051-12-26T23:12:29	972290.25
-2050	mārīca	75.74	14.26	0.4	71.09	127.36	-142.97	9.92°	9.92	Madurai	-2051	-2051-12-26T23:12:29	972290.25
-2050	mahendra	71.78	18.22	2	74.79	140.41	-130.27	9.92°	9.92	Madurai	-2051	-2051-12-26T23:12:29	972290.25
-2050	agni	72.12	17.88	2.78	78.52	136.14	-117.85	9.92°	9.92	Madurai	-2051	-2051-12-26T23:12:29	972290.25
-2050	vaśiṣṭha	76.64	13.36	19.06	56.09	108.69	140.68	9.92°	9.92	Madurai	-2051	-2051-12-26T23:12:29	972290.25
-2050	arundhatī 	76.73	13.27	19.08	56.27	108.86	141.46	9.92°	9.92	Madurai	-2051	-2051-12-26T23:12:29	972290.25
-2000	dhruva	85.56	4.44	-1	66.18	100.97	-173.61	9.92°	9.92	Madurai	-2001	-2001-12-26T23:12:29	990552.25
-2000	mārīca	75.52	14.48	0.46	71.09	128.06	-143.01	9.92°	9.92	Madurai	-2001	-2001-12-26T23:12:29	990552.25
-2000	mahendra	71.6	18.4	2.03	74.79	141.09	-130.31	9.92°	9.92	Madurai	-2001	-2001-12-26T23:12:29	990552.25
-2000	agni	71.99	18.01	2.79	78.52	136.84	-118	9.92°	9.92	Madurai	-2001	-2001-12-26T23:12:29	990552.25
-2000	vaśiṣṭha	76.42	13.58	19.23	56.09	109.38	142.03	9.92°	9.92	Madurai	-2001	-2001-12-26T23:12:29	990552.25
-2000	arundhatī 	76.51	13.49	19.25	56.27	109.55	142.8	9.92°	9.92	Madurai	-2001	-2001-12-26T23:12:29	990552.25
-1950	dhruva	85.28	4.72	-1	66.18	101.68	-173.42	9.92°	9.92	Madurai	-1951	-1951-12-26T23:12:29	1008815.25
-1950	mārīca	75.29	14.71	0.46	71.09	128.76	-143.05	9.92°	9.92	Madurai	-1951	-1951-12-26T23:12:29	1008815.25
-1950	mahendra	71.42	18.58	1.99	74.78	141.78	-130.34	9.92°	9.92	Madurai	-1951	-1951-12-26T23:12:29	1008815.25
-1950	agni	71.86	18.14	2.75	78.52	137.55	-118.14	9.92°	9.92	Madurai	-1951	-1951-12-26T23:12:29	1008815.25
-1950	vaśiṣṭha	76.19	13.81	19.33	56.1	110.08	143.37	9.92°	9.92	Madurai	-1951	-1951-12-26T23:12:29	1008815.25
-1950	arundhatī 	76.28	13.72	19.35	56.27	110.26	144.13	9.92°	9.92	Madurai	-1951	-1951-12-26T23:12:29	1008815.25
-1900	dhruva	85	5	-1	66.19	102.38	-173.14	9.92°	9.92	Madurai	-1901	-1901-12-27T23:12:29	1027078.25
-1900	mārīca	75.06	14.94	0.45	71.1	129.48	-143.05	9.92°	9.92	Madurai	-1901	-1901-12-27T23:12:29	1027078.25
-1900	mahendra	71.24	18.76	1.96	74.78	142.49	-130.36	9.92°	9.92	Madurai	-1901	-1901-12-27T23:12:29	1027078.25
-1900	agni	71.72	18.28	2.7	78.52	138.29	-118.27	9.92°	9.92	Madurai	-1901	-1901-12-27T23:12:29	1027078.25
-1900	vaśiṣṭha	75.97	14.03	19.42	56.11	110.78	144.69	9.92°	9.92	Madurai	-1901	-1901-12-27T23:12:29	1027078.25
-1900	arundhatī 	76.05	13.95	19.45	56.28	110.96	145.44	9.92°	9.92	Madurai	-1901	-1901-12-27T23:12:29	1027078.25
-1850	dhruva	84.72	5.28	-1	66.19	103.07	-172.92	9.92°	9.92	Madurai	-1851	-1851-12-26T23:12:29	1045340.25
-1850	mārīca	74.84	15.16	0.51	71.1	130.18	-143.06	9.92°	9.92	Madurai	-1851	-1851-12-26T23:12:29	1045340.25
-1850	mahendra	71.07	18.93	1.99	74.78	143.17	-130.37	9.92°	9.92	Madurai	-1851	-1851-12-26T23:12:29	1045340.25
-1850	agni	71.59	18.41	2.72	78.52	138.99	-118.39	9.92°	9.92	Madurai	-1851	-1851-12-26T23:12:29	1045340.25
-1850	vaśiṣṭha	75.74	14.26	19.57	56.11	111.47	145.94	9.92°	9.92	Madurai	-1851	-1851-12-26T23:12:29	1045340.25
-1850	arundhatī 	75.82	14.18	19.6	56.28	111.65	146.69	9.92°	9.92	Madurai	-1851	-1851-12-26T23:12:29	1045340.25
-1800	dhruva	84.44	5.56	-1	66.19	103.77	-172.71	9.92°	9.92	Madurai	-1801	-1801-12-27T23:12:29	1063603.25
-1800	mārīca	74.62	15.38	0.5	71.1	130.88	-143.07	9.92°	9.92	Madurai	-1801	-1801-12-27T23:12:29	1063603.25
-1800	mahendra	70.89	19.11	1.95	74.77	143.85	-130.39	9.92°	9.92	Madurai	-1801	-1801-12-27T23:12:29	1063603.25
-1800	agni	71.46	18.54	2.67	78.52	139.7	-118.51	9.92°	9.92	Madurai	-1801	-1801-12-27T23:12:29	1063603.25
-1800	vaśiṣṭha	75.5	14.5	19.66	56.11	112.17	147.18	9.92°	9.92	Madurai	-1801	-1801-12-27T23:12:29	1063603.25
-1800	arundhatī 	75.58	14.42	19.69	56.28	112.35	147.92	9.92°	9.92	Madurai	-1801	-1801-12-27T23:12:29	1063603.25
-1750	dhruva	84.16	5.84	-1	66.2	104.48	-172.42	9.92°	9.92	Madurai	-1751	-1751-12-27T23:12:29	1081866.25
-1750	mārīca	74.39	15.61	0.49	71.1	131.6	-143.04	9.92°	9.92	Madurai	-1751	-1751-12-27T23:12:29	1081866.25
-1750	mahendra	70.71	19.29	1.92	74.77	144.56	-130.38	9.92°	9.92	Madurai	-1751	-1751-12-27T23:12:29	1081866.25
-1750	agni	71.32	18.68	2.62	78.52	140.44	-118.62	9.92°	9.92	Madurai	-1751	-1751-12-27T23:12:29	1081866.25
-1750	vaśiṣṭha	75.26	14.74	19.74	56.12	112.88	148.41	9.92°	9.92	Madurai	-1751	-1751-12-27T23:12:29	1081866.25
-1750	arundhatī 	75.34	14.66	19.77	56.29	113.05	149.14	9.92°	9.92	Madurai	-1751	-1751-12-27T23:12:29	1081866.25
-1700	dhruva	83.88	6.12	-1	66.2	105.17	-172.16	9.92°	9.92	Madurai	-1701	-1701-12-27T23:12:29	1100128.25
-1700	mārīca	74.16	15.84	0.55	71.1	132.3	-143.02	9.92°	9.92	Madurai	-1701	-1701-12-27T23:12:29	1100128.25
-1700	mahendra	70.54	19.46	1.95	74.77	145.24	-130.38	9.92°	9.92	Madurai	-1701	-1701-12-27T23:12:29	1100128.25
-1700	agni	71.19	18.81	2.64	78.52	141.15	-118.72	9.92°	9.92	Madurai	-1701	-1701-12-27T23:12:29	1100128.25
-1700	vaśiṣṭha	75.02	14.98	19.89	56.12	113.57	149.58	9.92°	9.92	Madurai	-1701	-1701-12-27T23:12:29	1100128.25
-1700	arundhatī 	75.09	14.91	19.92	56.3	113.75	150.3	9.92°	9.92	Madurai	-1701	-1701-12-27T23:12:29	1100128.25
-1650	dhruva	83.6	6.4	-1	66.2	105.87	-171.93	9.92°	9.92	Madurai	-1651	-1651-12-27T23:12:29	1118391.25
-1650	mārīca	73.94	16.06	0.54	71.1	133	-143	9.92°	9.92	Madurai	-1651	-1651-12-27T23:12:29	1118391.25
-1650	mahendra	70.36	19.64	1.91	74.76	145.92	-130.37	9.92°	9.92	Madurai	-1651	-1651-12-27T23:12:29	1118391.25
-1650	agni	71.06	18.94	2.6	78.52	141.85	-118.82	9.92°	9.92	Madurai	-1651	-1651-12-27T23:12:29	1118391.25
-1650	vaśiṣṭha	74.77	15.23	19.96	56.12	114.27	150.73	9.92°	9.92	Madurai	-1651	-1651-12-27T23:12:29	1118391.25
-1650	arundhatī 	74.85	15.15	19.99	56.3	114.44	151.44	9.92°	9.92	Madurai	-1651	-1651-12-27T23:12:29	1118391.25
-1600	dhruva	83.32	6.68	-1	66.21	106.58	-171.64	9.92°	9.92	Madurai	-1601	-1601-12-27T23:12:29	1136653.25
-1600	mārīca	73.71	16.29	0.59	71.1	133.72	-142.95	9.92°	9.92	Madurai	-1601	-1601-12-27T23:12:29	1136653.25
-1600	mahendra	70.18	19.82	1.94	74.76	146.63	-130.35	9.92°	9.92	Madurai	-1601	-1601-12-27T23:12:29	1136653.25
-1600	agni	70.92	19.08	2.61	78.52	142.58	-118.91	9.92°	9.92	Madurai	-1601	-1601-12-27T23:12:29	1136653.25
-1600	vaśiṣṭha	74.53	15.47	20.1	56.13	114.97	151.87	9.92°	9.92	Madurai	-1601	-1601-12-27T23:12:29	1136653.25
-1600	arundhatī 	74.6	15.4	20.13	56.3	115.15	152.57	9.92°	9.92	Madurai	-1601	-1601-12-27T23:12:29	1136653.25
-1550	dhruva	83.04	6.96	-1	66.21	107.28	-171.36	9.92°	9.92	Madurai	-1551	-1551-12-27T23:12:29	1154916.25
-1550	mārīca	73.49	16.51	0.58	71.1	134.42	-142.89	9.92°	9.92	Madurai	-1551	-1551-12-27T23:12:29	1154916.25
-1550	mahendra	70	20	1.91	74.76	147.32	-130.32	9.92°	9.92	Madurai	-1551	-1551-12-27T23:12:29	1154916.25
-1550	agni	70.78	19.22	2.57	78.52	143.3	-118.99	9.92°	9.92	Madurai	-1551	-1551-12-27T23:12:29	1154916.25
-1550	vaśiṣṭha	74.28	15.72	20.16	56.14	115.67	152.97	9.92°	9.92	Madurai	-1551	-1551-12-27T23:12:29	1154916.25
-1550	arundhatī 	74.35	15.65	20.2	56.31	115.84	153.66	9.92°	9.92	Madurai	-1551	-1551-12-27T23:12:29	1154916.25
-1500	dhruva	82.76	7.24	-1	66.21	107.97	-171.11	9.92°	9.92	Madurai	-1501	-1501-12-28T23:12:29	1173179.25
-1500	mārīca	73.27	16.73	0.56	71.1	135.12	-142.85	9.92°	9.92	Madurai	-1501	-1501-12-28T23:12:29	1173179.25
-1500	mahendra	69.83	20.17	1.87	74.75	148	-130.3	9.92°	9.92	Madurai	-1501	-1501-12-28T23:12:29	1173179.25
-1500	agni	70.65	19.35	2.52	78.52	144	-119.07	9.92°	9.92	Madurai	-1501	-1501-12-28T23:12:29	1173179.25
-1500	vaśiṣṭha	74.03	15.97	20.23	56.14	116.36	154.03	9.92°	9.92	Madurai	-1501	-1501-12-28T23:12:29	1173179.25
-1500	arundhatī 	74.09	15.91	20.26	56.31	116.54	154.72	9.92°	9.92	Madurai	-1501	-1501-12-28T23:12:29	1173179.25
-1450	dhruva	82.48	7.52	-1	66.22	108.68	-170.82	9.92°	9.92	Madurai	-1451	-1451-12-27T23:12:29	1191441.25
-1450	mārīca	73.04	16.96	0.61	71.1	135.84	-142.78	9.92°	9.92	Madurai	-1451	-1451-12-27T23:12:29	1191441.25
-1450	mahendra	69.65	20.35	1.9	74.75	148.7	-130.27	9.92°	9.92	Madurai	-1451	-1451-12-27T23:12:29	1191441.25
-1450	agni	70.51	19.49	2.54	78.52	144.73	-119.14	9.92°	9.92	Madurai	-1451	-1451-12-27T23:12:29	1191441.25
-1450	vaśiṣṭha	73.77	16.23	20.35	56.14	117.07	155.1	9.92°	9.92	Madurai	-1451	-1451-12-27T23:12:29	1191441.25
-1450	arundhatī 	73.83	16.17	20.39	56.32	117.25	155.78	9.92°	9.92	Madurai	-1451	-1451-12-27T23:12:29	1191441.25
-1400	dhruva	82.2	7.8	-1	66.22	109.38	-170.52	9.92°	9.92	Madurai	-1401	-1401-12-28T23:12:29	1209704.25
-1400	mārīca	72.81	17.19	0.6	71.11	136.55	-142.7	9.92°	9.92	Madurai	-1401	-1401-12-28T23:12:29	1209704.25
-1400	mahendra	69.47	20.53	1.87	74.75	149.4	-130.22	9.92°	9.92	Madurai	-1401	-1401-12-28T23:12:29	1209704.25
-1400	agni	70.37	19.63	2.5	78.52	145.46	-119.2	9.92°	9.92	Madurai	-1401	-1401-12-28T23:12:29	1209704.25
-1400	vaśiṣṭha	73.51	16.49	20.41	56.15	117.77	156.14	9.92°	9.92	Madurai	-1401	-1401-12-28T23:12:29	1209704.25
-1400	arundhatī 	73.58	16.42	20.45	56.32	117.95	156.8	9.92°	9.92	Madurai	-1401	-1401-12-28T23:12:29	1209704.25
-1350	dhruva	81.93	8.07	-1	66.22	110.08	-170.26	9.92°	9.92	Madurai	-1351	-1351-12-28T23:12:29	1227967.25
-1350	mārīca	72.59	17.41	0.58	71.11	137.24	-142.63	9.92°	9.92	Madurai	-1351	-1351-12-28T23:12:29	1227967.25
-1350	mahendra	69.3	20.7	1.83	74.74	150.07	-130.18	9.92°	9.92	Madurai	-1351	-1351-12-28T23:12:29	1227967.25
-1350	agni	70.24	19.76	2.45	78.52	146.16	-119.27	9.92°	9.92	Madurai	-1351	-1351-12-28T23:12:29	1227967.25
-1350	vaśiṣṭha	73.26	16.74	20.47	56.15	118.46	157.13	9.92°	9.92	Madurai	-1351	-1351-12-28T23:12:29	1227967.25
-1350	arundhatī 	73.32	16.68	20.5	56.33	118.64	157.79	9.92°	9.92	Madurai	-1351	-1351-12-28T23:12:29	1227967.25
-1300	dhruva	81.65	8.35	-1	66.22	110.79	-169.98	9.92°	9.92	Madurai	-1301	-1301-12-28T23:12:29	1246229.25
-1300	mārīca	72.37	17.63	0.63	71.11	137.96	-142.55	9.92°	9.92	Madurai	-1301	-1301-12-28T23:12:29	1246229.25
-1300	mahendra	69.12	20.88	1.86	74.74	150.77	-130.13	9.92°	9.92	Madurai	-1301	-1301-12-28T23:12:29	1246229.25
-1300	agni	70.1	19.9	2.47	78.52	146.88	-119.32	9.92°	9.92	Madurai	-1301	-1301-12-28T23:12:29	1246229.25
-1300	vaśiṣṭha	72.99	17.01	20.58	56.16	119.17	158.13	9.92°	9.92	Madurai	-1301	-1301-12-28T23:12:29	1246229.25
-1300	arundhatī 	73.05	16.95	20.62	56.33	119.35	158.78	9.92°	9.92	Madurai	-1301	-1301-12-28T23:12:29	1246229.25
-1250	dhruva	81.37	8.63	-1	66.23	111.49	-169.66	9.92°	9.92	Madurai	-1251	-1251-12-28T23:12:29	1264492.25
-1250	mārīca	72.14	17.86	0.61	71.11	138.67	-142.45	9.92°	9.92	Madurai	-1251	-1251-12-28T23:12:29	1264492.25
-1250	mahendra	68.94	21.06	1.82	74.73	151.47	-130.07	9.92°	9.92	Madurai	-1251	-1251-12-28T23:12:29	1264492.25
-1250	agni	69.96	20.04	2.43	78.52	147.62	-119.37	9.92°	9.92	Madurai	-1251	-1251-12-28T23:12:29	1264492.25
-1250	vaśiṣṭha	72.73	17.27	20.63	56.16	119.87	159.1	9.92°	9.92	Madurai	-1251	-1251-12-28T23:12:29	1264492.25
-1250	arundhatī 	72.79	17.21	20.67	56.34	120.05	159.74	9.92°	9.92	Madurai	-1251	-1251-12-28T23:12:29	1264492.25
-1200	dhruva	81.09	8.91	-1	66.23	112.18	-169.39	9.92°	9.92	Madurai	-1201	-1201-12-28T23:12:29	1282754.25
-1200	mārīca	71.92	18.08	0.66	71.11	139.37	-142.36	9.92°	9.92	Madurai	-1201	-1201-12-28T23:12:29	1282754.25
-1200	mahendra	68.77	21.23	1.85	74.73	152.15	-130.02	9.92°	9.92	Madurai	-1201	-1201-12-28T23:12:29	1282754.25
-1200	agni	69.82	20.18	2.45	78.52	148.32	-119.41	9.92°	9.92	Madurai	-1201	-1201-12-28T23:12:29	1282754.25
-1200	vaśiṣṭha	72.47	17.53	20.75	56.17	120.56	160.04	9.92°	9.92	Madurai	-1201	-1201-12-28T23:12:29	1282754.25
-1200	arundhatī 	72.53	17.47	20.78	56.34	120.74	160.67	9.92°	9.92	Madurai	-1201	-1201-12-28T23:12:29	1282754.25
-1150	dhruva	80.81	9.19	-1	66.23	112.89	-169.11	9.92°	9.92	Madurai	-1151	-1151-12-28T23:12:29	1301017.25
-1150	mārīca	71.7	18.3	0.64	71.11	140.08	-142.26	9.92°	9.92	Madurai	-1151	-1151-12-28T23:12:29	1301017.25
-1150	mahendra	68.59	21.41	1.82	74.72	152.84	-129.96	9.92°	9.92	Madurai	-1151	-1151-12-28T23:12:29	1301017.25
-1150	agni	69.69	20.31	2.4	78.52	149.03	-119.45	9.92°	9.92	Madurai	-1151	-1151-12-28T23:12:29	1301017.25
-1150	vaśiṣṭha	72.2	17.8	20.79	56.17	121.27	160.97	9.92°	9.92	Madurai	-1151	-1151-12-28T23:12:29	1301017.25
-1150	arundhatī 	72.26	17.74	20.82	56.34	121.45	161.59	9.92°	9.92	Madurai	-1151	-1151-12-28T23:12:29	1301017.25
-1100	dhruva	80.54	9.46	-1	66.24	113.6	-168.79	9.92°	9.92	Madurai	-1101	-1101-12-29T23:12:29	1319280.25
-1100	mārīca	71.47	18.53	0.62	71.11	140.8	-142.14	9.92°	9.92	Madurai	-1101	-1101-12-29T23:12:29	1319280.25
-1100	mahendra	68.41	21.59	1.78	74.72	153.55	-129.88	9.92°	9.92	Madurai	-1101	-1101-12-29T23:12:29	1319280.25
-1100	agni	69.55	20.45	2.36	78.52	149.77	-119.48	9.92°	9.92	Madurai	-1101	-1101-12-29T23:12:29	1319280.25
-1100	vaśiṣṭha	71.93	18.07	20.83	56.18	121.97	161.9	9.92°	9.92	Madurai	-1101	-1101-12-29T23:12:29	1319280.25
-1100	arundhatī 	71.99	18.01	20.87	56.35	122.15	162.51	9.92°	9.92	Madurai	-1101	-1101-12-29T23:12:29	1319280.25
-1050	dhruva	80.26	9.74	-1	66.24	114.29	-168.5	9.92°	9.92	Madurai	-1051	-1051-12-28T23:12:29	1337542.25
-1050	mārīca	71.25	18.75	0.66	71.11	141.49	-142.03	9.92°	9.92	Madurai	-1051	-1051-12-28T23:12:29	1337542.25
-1050	mahendra	68.24	21.76	1.81	74.72	154.23	-129.81	9.92°	9.92	Madurai	-1051	-1051-12-28T23:12:29	1337542.25
-1050	agni	69.41	20.59	2.38	78.52	150.48	-119.51	9.92°	9.92	Madurai	-1051	-1051-12-28T23:12:29	1337542.25
-1050	vaśiṣṭha	71.67	18.33	20.94	56.18	122.67	162.78	9.92°	9.92	Madurai	-1051	-1051-12-28T23:12:29	1337542.25
-1050	arundhatī 	71.72	18.28	20.97	56.35	122.84	163.38	9.92°	9.92	Madurai	-1051	-1051-12-28T23:12:29	1337542.25
-1000	dhruva	79.98	10.02	19.47	66.24	115	-168.22	9.92°	9.92	Madurai	-1001	-1001-12-29T23:12:29	1355805.25
