epoch	tara_name	decl	geo_lat	rise	lat	lon	ra	city_lat°	city_lat	city	year	dt	jd
-1000	mārīca	71.03	18.97	0.64	71.11	142.2	-141.91	9.92°	9.92	Madurai	-1001	-1001-12-29T23:12:29	1355805.25
-1000	mahendra	68.07	21.93	1.77	74.71	154.92	-129.74	9.92°	9.92	Madurai	-1001	-1001-12-29T23:12:29	1355805.25
-1000	agni	69.27	20.73	2.33	78.52	151.19	-119.53	9.92°	9.92	Madurai	-1001	-1001-12-29T23:12:29	1355805.25
-1000	vaśiṣṭha	71.4	18.6	20.98	56.18	123.37	163.65	9.92°	9.92	Madurai	-1001	-1001-12-29T23:12:29	1355805.25
-1000	arundhatī 	71.45	18.55	21.01	56.35	123.55	164.25	9.92°	9.92	Madurai	-1001	-1001-12-29T23:12:29	1355805.25
-950	dhruva	79.71	10.29	19.95	66.25	115.71	-167.9	9.92°	9.92	Madurai	-0951	-0951-12-29T23:12:29	1374068.25
-950	mārīca	70.81	19.19	0.62	71.11	142.92	-141.78	9.92°	9.92	Madurai	-0951	-0951-12-29T23:12:29	1374068.25
-950	mahendra	67.89	22.11	1.74	74.71	155.63	-129.65	9.92°	9.92	Madurai	-0951	-0951-12-29T23:12:29	1374068.25
-950	agni	69.13	20.87	2.29	78.52	151.93	-119.54	9.92°	9.92	Madurai	-0951	-0951-12-29T23:12:29	1374068.25
-950	vaśiṣṭha	71.12	18.88	21.01	56.19	124.08	164.53	9.92°	9.92	Madurai	-0951	-0951-12-29T23:12:29	1374068.25
-950	arundhatī 	71.18	18.82	21.04	56.36	124.25	165.12	9.92°	9.92	Madurai	-0951	-0951-12-29T23:12:29	1374068.25
-900	dhruva	79.43	10.57	20.29	66.25	116.4	-167.6	9.92°	9.92	Madurai	-0901	-0901-12-29T23:12:29	1392330.25
-900	mārīca	70.59	19.41	0.67	71.11	143.62	-141.65	9.92°	9.92	Madurai	-0901	-0901-12-29T23:12:29	1392330.25
-900	mahendra	67.71	22.29	1.77	74.71	156.31	-129.56	9.92°	9.92	Madurai	-0901	-0901-12-29T23:12:29	1392330.25
-900	agni	69	21	2.31	78.52	152.64	-119.55	9.92°	9.92	Madurai	-0901	-0901-12-29T23:12:29	1392330.25
-900	vaśiṣṭha	70.86	19.14	21.11	56.19	124.77	165.37	9.92°	9.92	Madurai	-0901	-0901-12-29T23:12:29	1392330.25
-900	arundhatī 	70.91	19.09	21.14	56.36	124.95	165.95	9.92°	9.92	Madurai	-0901	-0901-12-29T23:12:29	1392330.25
-850	dhruva	79.16	10.84	20.49	66.25	117.1	-167.32	9.92°	9.92	Madurai	-0851	-0851-12-29T23:12:29	1410593.25
-850	mārīca	70.37	19.63	0.64	71.11	144.33	-141.52	9.92°	9.92	Madurai	-0851	-0851-12-29T23:12:29	1410593.25
-850	mahendra	67.54	22.46	1.73	74.7	157	-129.48	9.92°	9.92	Madurai	-0851	-0851-12-29T23:12:29	1410593.25
-850	agni	68.86	21.14	2.27	78.52	153.34	-119.56	9.92°	9.92	Madurai	-0851	-0851-12-29T23:12:29	1410593.25
-850	vaśiṣṭha	70.58	19.42	21.14	56.19	125.47	166.19	9.92°	9.92	Madurai	-0851	-0851-12-29T23:12:29	1410593.25
-850	arundhatī 	70.63	19.37	21.17	56.37	125.65	166.77	9.92°	9.92	Madurai	-0851	-0851-12-29T23:12:29	1410593.25
-800	dhruva	78.88	11.12	20.73	66.25	117.82	-167	9.92°	9.92	Madurai	-0801	-0801-12-29T23:12:29	1428855.25
-800	mārīca	70.15	19.85	0.69	71.11	145.05	-141.37	9.92°	9.92	Madurai	-0801	-0801-12-29T23:12:29	1428855.25
-800	mahendra	67.36	22.64	1.76	74.7	157.7	-129.38	9.92°	9.92	Madurai	-0801	-0801-12-29T23:12:29	1428855.25
-800	agni	68.72	21.28	2.29	78.52	154.08	-119.56	9.92°	9.92	Madurai	-0801	-0801-12-29T23:12:29	1428855.25
-800	vaśiṣṭha	70.31	19.69	21.24	56.2	126.18	167.03	9.92°	9.92	Madurai	-0801	-0801-12-29T23:12:29	1428855.25
-800	arundhatī 	70.36	19.64	21.27	56.37	126.36	167.6	9.92°	9.92	Madurai	-0801	-0801-12-29T23:12:29	1428855.25
-750	dhruva	78.61	11.39	20.87	66.26	118.51	-166.69	9.92°	9.92	Madurai	-0751	-0751-12-29T23:12:29	1447118.25
-750	mārīca	69.93	20.07	0.66	71.11	145.75	-141.23	9.92°	9.92	Madurai	-0751	-0751-12-29T23:12:29	1447118.25
-750	mahendra	67.19	22.81	1.73	74.7	158.4	-129.28	9.92°	9.92	Madurai	-0751	-0751-12-29T23:12:29	1447118.25
-750	agni	68.58	21.42	2.24	78.52	154.8	-119.56	9.92°	9.92	Madurai	-0751	-0751-12-29T23:12:29	1447118.25
-750	vaśiṣṭha	70.03	19.97	21.26	56.2	126.88	167.83	9.92°	9.92	Madurai	-0751	-0751-12-29T23:12:29	1447118.25
-750	arundhatī 	70.09	19.91	21.3	56.38	127.05	168.39	9.92°	9.92	Madurai	-0751	-0751-12-29T23:12:29	1447118.25
-700	dhruva	78.34	11.66	20.98	66.26	119.21	-166.41	9.92°	9.92	Madurai	-0701	-0701-12-30T23:12:29	1465381.25
-700	mārīca	69.71	20.29	0.64	71.11	146.45	-141.09	9.92°	9.92	Madurai	-0701	-0701-12-30T23:12:29	1465381.25
-700	mahendra	67.02	22.98	1.69	74.69	159.07	-129.18	9.92°	9.92	Madurai	-0701	-0701-12-30T23:12:29	1465381.25
-700	agni	68.45	21.55	2.2	78.51	155.5	-119.55	9.92°	9.92	Madurai	-0701	-0701-12-30T23:12:29	1465381.25
-700	vaśiṣṭha	69.76	20.24	21.29	56.2	127.57	168.61	9.92°	9.92	Madurai	-0701	-0701-12-30T23:12:29	1465381.25
-700	arundhatī 	69.81	20.19	21.32	56.38	127.75	169.17	9.92°	9.92	Madurai	-0701	-0701-12-30T23:12:29	1465381.25
-650	dhruva	78.06	11.94	21.15	66.26	119.93	-166.09	9.92°	9.92	Madurai	-0651	-0651-12-29T23:12:29	1483643.25
-650	mārīca	69.49	20.51	0.68	71.11	147.17	-140.93	9.92°	9.92	Madurai	-0651	-0651-12-29T23:12:29	1483643.25
-650	mahendra	66.85	23.15	1.72	74.69	159.78	-129.07	9.92°	9.92	Madurai	-0651	-0651-12-29T23:12:29	1483643.25
-650	agni	68.31	21.69	2.22	78.51	156.23	-119.54	9.92°	9.92	Madurai	-0651	-0651-12-29T23:12:29	1483643.25
-650	vaśiṣṭha	69.48	20.52	21.38	56.21	128.28	169.4	9.92°	9.92	Madurai	-0651	-0651-12-29T23:12:29	1483643.25
-650	arundhatī 	69.53	20.47	21.41	56.38	128.46	169.95	9.92°	9.92	Madurai	-0651	-0651-12-29T23:12:29	1483643.25
-600	dhruva	77.79	12.21	21.24	66.27	120.63	-165.77	9.92°	9.92	Madurai	-0601	-0601-12-30T23:12:29	1501906.25
-600	mārīca	69.27	20.73	0.66	71.12	147.88	-140.76	9.92°	9.92	Madurai	-0601	-0601-12-30T23:12:29	1501906.25
-600	mahendra	66.67	23.33	1.68	74.68	160.48	-128.96	9.92°	9.92	Madurai	-0601	-0601-12-30T23:12:29	1501906.25
-600	agni	68.17	21.83	2.18	78.51	156.96	-119.52	9.92°	9.92	Madurai	-0601	-0601-12-30T23:12:29	1501906.25
-600	vaśiṣṭha	69.2	20.8	21.4	56.22	128.98	170.17	9.92°	9.92	Madurai	-0601	-0601-12-30T23:12:29	1501906.25
-600	arundhatī 	69.26	20.74	21.43	56.39	129.16	170.71	9.92°	9.92	Madurai	-0601	-0601-12-30T23:12:29	1501906.25
-550	dhruva	77.52	12.48	21.38	66.27	121.32	-165.48	9.92°	9.92	Madurai	-0551	-0551-12-29T23:12:29	1520168.25
-550	mārīca	69.06	20.94	0.7	71.11	148.58	-140.61	9.92°	9.92	Madurai	-0551	-0551-12-29T23:12:29	1520168.25
-550	mahendra	66.5	23.5	1.71	74.68	161.16	-128.85	9.92°	9.92	Madurai	-0551	-0551-12-29T23:12:29	1520168.25
-550	agni	68.03	21.97	2.2	78.51	157.66	-119.5	9.92°	9.92	Madurai	-0551	-0551-12-29T23:12:29	1520168.25
-550	vaśiṣṭha	68.93	21.07	21.49	56.22	129.68	170.91	9.92°	9.92	Madurai	-0551	-0551-12-29T23:12:29	1520168.25
-550	arundhatī 	68.98	21.02	21.52	56.39	129.86	171.45	9.92°	9.92	Madurai	-0551	-0551-12-29T23:12:29	1520168.25
-500	dhruva	77.24	12.76	21.45	66.27	122.04	-165.17	9.92°	9.92	Madurai	-0501	-0501-12-30T23:12:29	1538431.25
-500	mārīca	68.84	21.16	0.67	71.11	149.3	-140.44	9.92°	9.92	Madurai	-0501	-0501-12-30T23:12:29	1538431.25
-500	mahendra	66.33	23.67	1.67	74.67	161.86	-128.73	9.92°	9.92	Madurai	-0501	-0501-12-30T23:12:29	1538431.25
-500	agni	67.89	22.11	2.16	78.51	158.39	-119.47	9.92°	9.92	Madurai	-0501	-0501-12-30T23:12:29	1538431.25
-500	vaśiṣṭha	68.65	21.35	21.51	56.22	130.39	171.67	9.92°	9.92	Madurai	-0501	-0501-12-30T23:12:29	1538431.25
-500	arundhatī 	68.7	21.3	21.54	56.39	130.57	172.2	9.92°	9.92	Madurai	-0501	-0501-12-30T23:12:29	1538431.25
-450	dhruva	76.97	13.03	21.52	66.27	122.74	-164.85	9.92°	9.92	Madurai	-0451	-0451-12-30T23:12:29	1556694.25
-450	mārīca	68.62	21.38	0.65	71.12	150.02	-140.27	9.92°	9.92	Madurai	-0451	-0451-12-30T23:12:29	1556694.25
-450	mahendra	66.16	23.84	1.64	74.67	162.56	-128.61	9.92°	9.92	Madurai	-0451	-0451-12-30T23:12:29	1556694.25
-450	agni	67.75	22.25	2.11	78.51	159.12	-119.44	9.92°	9.92	Madurai	-0451	-0451-12-30T23:12:29	1556694.25
-450	vaśiṣṭha	68.37	21.63	21.53	56.23	131.09	172.41	9.92°	9.92	Madurai	-0451	-0451-12-30T23:12:29	1556694.25
-450	arundhatī 	68.42	21.58	21.56	56.4	131.27	172.93	9.92°	9.92	Madurai	-0451	-0451-12-30T23:12:29	1556694.25
-400	dhruva	76.7	13.3	21.63	66.27	123.44	-164.55	9.92°	9.92	Madurai	-0401	-0401-12-30T23:12:29	1574956.25
-400	mārīca	68.41	21.59	0.69	71.11	150.71	-140.1	9.92°	9.92	Madurai	-0401	-0401-12-30T23:12:29	1574956.25
-400	mahendra	65.99	24.01	1.67	74.66	163.24	-128.49	9.92°	9.92	Madurai	-0401	-0401-12-30T23:12:29	1574956.25
-400	agni	67.62	22.38	2.14	78.51	159.82	-119.41	9.92°	9.92	Madurai	-0401	-0401-12-30T23:12:29	1574956.25
-400	vaśiṣṭha	68.09	21.91	21.61	56.23	131.79	173.12	9.92°	9.92	Madurai	-0401	-0401-12-30T23:12:29	1574956.25
-400	arundhatī 	68.14	21.86	21.64	56.4	131.96	173.64	9.92°	9.92	Madurai	-0401	-0401-12-30T23:12:29	1574956.25
-350	dhruva	76.43	13.57	21.68	66.28	124.15	-164.24	9.92°	9.92	Madurai	-0351	-0351-12-30T23:12:29	1593219.25
-350	mārīca	68.19	21.81	0.66	71.11	151.43	-139.92	9.92°	9.92	Madurai	-0351	-0351-12-30T23:12:29	1593219.25
-350	mahendra	65.82	24.18	1.63	74.66	163.94	-128.36	9.92°	9.92	Madurai	-0351	-0351-12-30T23:12:29	1593219.25
-350	agni	67.48	22.52	2.09	78.51	160.54	-119.37	9.92°	9.92	Madurai	-0351	-0351-12-30T23:12:29	1593219.25
-350	vaśiṣṭha	67.81	22.19	21.62	56.23	132.5	173.84	9.92°	9.92	Madurai	-0351	-0351-12-30T23:12:29	1593219.25
-350	arundhatī 	67.86	22.14	21.65	56.4	132.67	174.35	9.92°	9.92	Madurai	-0351	-0351-12-30T23:12:29	1593219.25
-300	dhruva	76.16	13.84	21.73	66.28	124.86	-163.91	9.92°	9.92	Madurai	-0301	-0301-12-31T23:12:29	1611482.25
-300	mārīca	67.98	22.02	0.64	71.12	152.15	-139.74	9.92°	9.92	Madurai	-0301	-0301-12-31T23:12:29	1611482.25
-300	mahendra	65.65	24.35	1.59	74.66	164.64	-128.22	9.92°	9.92	Madurai	-0301	-0301-12-31T23:12:29	1611482.25
-300	agni	67.34	22.66	2.05	78.51	161.28	-119.33	9.92°	9.92	Madurai	-0301	-0301-12-31T23:12:29	1611482.25
-300	vaśiṣṭha	67.53	22.47	21.64	56.24	133.2	174.56	9.92°	9.92	Madurai	-0301	-0301-12-31T23:12:29	1611482.25
-300	arundhatī 	67.58	22.42	21.67	56.41	133.38	175.06	9.92°	9.92	Madurai	-0301	-0301-12-31T23:12:29	1611482.25
-250	dhruva	75.89	14.11	21.83	66.28	125.56	-163.61	9.92°	9.92	Madurai	-0251	-0251-12-30T23:12:29	1629744.25
-250	mārīca	67.77	22.23	0.68	71.12	152.85	-139.56	9.92°	9.92	Madurai	-0251	-0251-12-30T23:12:29	1629744.25
-250	mahendra	65.48	24.52	1.62	74.65	165.32	-128.09	9.92°	9.92	Madurai	-0251	-0251-12-30T23:12:29	1629744.25
-250	agni	67.21	22.79	2.07	78.51	161.99	-119.28	9.92°	9.92	Madurai	-0251	-0251-12-30T23:12:29	1629744.25
-250	vaśiṣṭha	67.25	22.75	21.72	56.24	133.9	175.24	9.92°	9.92	Madurai	-0251	-0251-12-30T23:12:29	1629744.25
-250	arundhatī 	67.3	22.7	21.74	56.41	134.07	175.74	9.92°	9.92	Madurai	-0251	-0251-12-30T23:12:29	1629744.25
-200	dhruva	75.62	14.38	21.86	66.28	126.26	-163.3	9.92°	9.92	Madurai	-0201	-0201-12-31T23:12:29	1648007.25
-200	mārīca	67.55	22.45	0.65	71.11	153.55	-139.37	9.92°	9.92	Madurai	-0201	-0201-12-31T23:12:29	1648007.25
-200	mahendra	65.31	24.69	1.59	74.65	166.01	-127.96	9.92°	9.92	Madurai	-0201	-0201-12-31T23:12:29	1648007.25
-200	agni	67.07	22.93	2.03	78.51	162.7	-119.23	9.92°	9.92	Madurai	-0201	-0201-12-31T23:12:29	1648007.25
-200	vaśiṣṭha	66.97	23.03	21.73	56.24	134.6	175.93	9.92°	9.92	Madurai	-0201	-0201-12-31T23:12:29	1648007.25
-200	arundhatī 	67.02	22.98	21.76	56.42	134.78	176.42	9.92°	9.92	Madurai	-0201	-0201-12-31T23:12:29	1648007.25
-150	dhruva	75.35	14.65	21.96	66.29	126.98	-162.97	9.92°	9.92	Madurai	-0151	-0151-12-30T23:12:29	1666269.25
-150	mārīca	67.34	22.66	0.69	71.12	154.28	-139.17	9.92°	9.92	Madurai	-0151	-0151-12-30T23:12:29	1666269.25
-150	mahendra	65.14	24.86	1.62	74.64	166.72	-127.81	9.92°	9.92	Madurai	-0151	-0151-12-30T23:12:29	1666269.25
-150	agni	66.93	23.07	2.05	78.51	163.44	-119.18	9.92°	9.92	Madurai	-0151	-0151-12-30T23:12:29	1666269.25
-150	vaśiṣṭha	66.69	23.31	21.8	56.25	135.31	176.62	9.92°	9.92	Madurai	-0151	-0151-12-30T23:12:29	1666269.25
-150	arundhatī 	66.74	23.26	21.83	56.42	135.49	177.11	9.92°	9.92	Madurai	-0151	-0151-12-30T23:12:29	1666269.25
-100	dhruva	75.08	14.92	21.99	66.29	127.67	-162.66	9.92°	9.92	Madurai	-0101	-0101-12-31T23:12:29	1684532.25
-100	mārīca	67.13	22.87	0.66	71.12	154.98	-138.98	9.92°	9.92	Madurai	-0101	-0101-12-31T23:12:29	1684532.25
-100	mahendra	64.97	25.03	1.58	74.64	167.41	-127.67	9.92°	9.92	Madurai	-0101	-0101-12-31T23:12:29	1684532.25
-100	agni	66.8	23.2	2.01	78.5	164.15	-119.12	9.92°	9.92	Madurai	-0101	-0101-12-31T23:12:29	1684532.25
-100	vaśiṣṭha	66.41	23.59	21.81	56.25	136.01	177.28	9.92°	9.92	Madurai	-0101	-0101-12-31T23:12:29	1684532.25
-100	arundhatī 	66.46	23.54	21.84	56.42	136.19	177.76	9.92°	9.92	Madurai	-0101	-0101-12-31T23:12:29	1684532.25
-50	dhruva	74.81	15.19	22.01	66.29	128.38	-162.36	9.92°	9.92	Madurai	-0051	-0051-12-31T23:12:29	1702795.25
-50	mārīca	66.92	23.08	0.63	71.11	155.69	-138.79	9.92°	9.92	Madurai	-0051	-0051-12-31T23:12:29	1702795.25
-50	mahendra	64.81	25.19	1.54	74.63	168.1	-127.53	9.92°	9.92	Madurai	-0051	-0051-12-31T23:12:29	1702795.25
-50	agni	66.67	23.33	1.97	78.5	164.86	-119.06	9.92°	9.92	Madurai	-0051	-0051-12-31T23:12:29	1702795.25
-50	vaśiṣṭha	66.13	23.87	21.82	56.25	136.71	177.94	9.92°	9.92	Madurai	-0051	-0051-12-31T23:12:29	1702795.25
-50	arundhatī 	66.18	23.82	21.85	56.43	136.89	178.42	9.92°	9.92	Madurai	-0051	-0051-12-31T23:12:29	1702795.25
0	dhruva	74.54	15.46	22.1	66.29	129.09	-162.03	9.92°	9.92	Madurai	-0001	-0001-12-31T23:12:29	1721057.25
0	mārīca	66.7	23.3	0.67	71.12	156.41	-138.59	9.92°	9.92	Madurai	-0001	-0001-12-31T23:12:29	1721057.25
0	mahendra	64.64	25.36	1.57	74.63	168.81	-127.37	9.92°	9.92	Madurai	-0001	-0001-12-31T23:12:29	1721057.25
0	agni	66.53	23.47	1.99	78.5	165.6	-118.99	9.92°	9.92	Madurai	-0001	-0001-12-31T23:12:29	1721057.25
0	vaśiṣṭha	65.85	24.15	21.89	56.26	137.43	178.61	9.92°	9.92	Madurai	-0001	-0001-12-31T23:12:29	1721057.25
0	arundhatī 	65.9	24.1	21.92	56.43	137.6	179.08	9.92°	9.92	Madurai	-0001	-0001-12-31T23:12:29	1721057.25
50	dhruva	74.28	15.72	22.12	66.3	129.79	-161.71	9.92°	9.92	Madurai	0049	0049-12-31T23:12:29	1739320.25
50	mārīca	66.49	23.51	0.65	71.12	157.12	-138.38	9.92°	9.92	Madurai	0049	0049-12-31T23:12:29	1739320.25
50	mahendra	64.47	25.53	1.54	74.63	169.5	-127.22	9.92°	9.92	Madurai	0049	0049-12-31T23:12:29	1739320.25
50	agni	66.39	23.61	1.95	78.5	166.32	-118.92	9.92°	9.92	Madurai	0049	0049-12-31T23:12:29	1739320.25
50	vaśiṣṭha	65.57	24.43	21.9	56.26	138.12	179.25	9.92°	9.92	Madurai	0049	0049-12-31T23:12:29	1739320.25
50	arundhatī 	65.62	24.38	21.93	56.44	138.3	179.72	9.92°	9.92	Madurai	0049	0049-12-31T23:12:29	1739320.25
100	dhruva	74.01	15.99	22.13	66.3	130.5	-161.41	9.92°	9.92	Madurai	0100	0100-01-01T23:12:29	1757583.25
100	mārīca	66.29	23.71	0.62	71.11	157.82	-138.18	9.92°	9.92	Madurai	0100	0100-01-01T23:12:29	1757583.25
100	mahendra	64.31	25.69	1.5	74.62	170.18	-127.07	9.92°	9.92	Madurai	0100	0100-01-01T23:12:29	1757583.25
100	agni	66.26	23.74	1.9	78.5	167.02	-118.85	9.92°	9.92	Madurai	0100	0100-01-01T23:12:29	1757583.25
100	vaśiṣṭha	65.29	24.71	21.9	56.26	138.82	179.89	9.92°	9.92	Madurai	0100	0100-01-01T23:12:29	1757583.25
100	arundhatī 	65.34	24.66	21.93	56.44	139	-179.65	9.92°	9.92	Madurai	0100	0100-01-01T23:12:29	1757583.25
150	dhruva	73.74	16.26	22.21	66.3	131.21	-161.08	9.92°	9.92	Madurai	0149	0149-12-31T23:12:29	1775845.25
150	mārīca	66.07	23.93	0.66	71.11	158.54	-137.97	9.92°	9.92	Madurai	0149	0149-12-31T23:12:29	1775845.25
150	mahendra	64.14	25.86	1.53	74.62	170.89	-126.91	9.92°	9.92	Madurai	0149	0149-12-31T23:12:29	1775845.25
150	agni	66.12	23.88	1.93	78.5	167.76	-118.78	9.92°	9.92	Madurai	0149	0149-12-31T23:12:29	1775845.25
150	vaśiṣṭha	65.01	24.99	21.98	56.27	139.54	-179.47	9.92°	9.92	Madurai	0149	0149-12-31T23:12:29	1775845.25
150	arundhatī 	65.06	24.94	22	56.44	139.71	-179.01	9.92°	9.92	Madurai	0149	0149-12-31T23:12:29	1775845.25
200	dhruva	73.48	16.52	22.22	66.3	131.92	-160.76	9.92°	9.92	Madurai	0200	0200-01-01T23:12:29	1794108.25
200	mārīca	65.87	24.13	0.63	71.12	159.25	-137.76	9.92°	9.92	Madurai	0200	0200-01-01T23:12:29	1794108.25
200	mahendra	63.98	26.02	1.49	74.61	171.59	-126.75	9.92°	9.92	Madurai	0200	0200-01-01T23:12:29	1794108.25
200	agni	65.99	24.01	1.89	78.5	168.49	-118.69	9.92°	9.92	Madurai	0200	0200-01-01T23:12:29	1794108.25
200	vaśiṣṭha	64.73	25.27	21.98	56.27	140.24	-178.84	9.92°	9.92	Madurai	0200	0200-01-01T23:12:29	1794108.25
200	arundhatī 	64.78	25.22	22.01	56.45	140.41	-178.39	9.92°	9.92	Madurai	0200	0200-01-01T23:12:29	1794108.25
250	dhruva	73.22	16.78	22.3	66.3	132.61	-160.45	9.92°	9.92	Madurai	0249	0249-12-31T23:12:29	1812370.25
250	mārīca	65.66	24.34	0.66	71.11	159.95	-137.55	9.92°	9.92	Madurai	0249	0249-12-31T23:12:29	1812370.25
250	mahendra	63.82	26.18	1.52	74.61	172.26	-126.59	9.92°	9.92	Madurai	0249	0249-12-31T23:12:29	1812370.25
250	agni	65.86	24.14	1.91	78.5	169.19	-118.62	9.92°	9.92	Madurai	0249	0249-12-31T23:12:29	1812370.25
250	vaśiṣṭha	64.45	25.55	22.05	56.27	140.94	-178.22	9.92°	9.92	Madurai	0249	0249-12-31T23:12:29	1812370.25
250	arundhatī 	64.5	25.5	22.07	56.45	141.11	-177.78	9.92°	9.92	Madurai	0249	0249-12-31T23:12:29	1812370.25
300	dhruva	72.95	17.05	22.31	66.31	133.33	-160.12	9.92°	9.92	Madurai	0300	0300-01-01T23:12:29	1830633.25
300	mārīca	65.45	24.55	0.64	71.11	160.67	-137.33	9.92°	9.92	Madurai	0300	0300-01-01T23:12:29	1830633.25
300	mahendra	63.65	26.35	1.48	74.6	172.97	-126.42	9.92°	9.92	Madurai	0300	0300-01-01T23:12:29	1830633.25
300	agni	65.72	24.28	1.87	78.5	169.92	-118.53	9.92°	9.92	Madurai	0300	0300-01-01T23:12:29	1830633.25
300	vaśiṣṭha	64.17	25.83	22.05	56.28	141.65	-177.6	9.92°	9.92	Madurai	0300	0300-01-01T23:12:29	1830633.25
300	arundhatī 	64.22	25.78	22.07	56.45	141.83	-177.16	9.92°	9.92	Madurai	0300	0300-01-01T23:12:29	1830633.25
350	dhruva	72.69	17.31	22.31	66.31	134.04	-159.79	9.92°	9.92	Madurai	0350	0350-01-01T23:12:29	1848896.25
350	mārīca	65.25	24.75	0.61	71.11	161.39	-137.11	9.92°	9.92	Madurai	0350	0350-01-01T23:12:29	1848896.25
350	mahendra	63.49	26.51	1.45	74.6	173.67	-126.25	9.92°	9.92	Madurai	0350	0350-01-01T23:12:29	1848896.25
350	agni	65.59	24.41	1.83	78.49	170.65	-118.44	9.92°	9.92	Madurai	0350	0350-01-01T23:12:29	1848896.25
350	vaśiṣṭha	63.89	26.11	22.05	56.28	142.36	-176.98	9.92°	9.92	Madurai	0350	0350-01-01T23:12:29	1848896.25
350	arundhatī 	63.94	26.06	22.08	56.46	142.53	-176.55	9.92°	9.92	Madurai	0350	0350-01-01T23:12:29	1848896.25
400	dhruva	72.43	17.57	22.38	66.31	134.74	-159.49	9.92°	9.92	Madurai	0400	0400-01-01T23:12:29	1867158.25
400	mārīca	65.05	24.95	0.65	71.11	162.09	-136.89	9.92°	9.92	Madurai	0400	0400-01-01T23:12:29	1867158.25
400	mahendra	63.33	26.67	1.48	74.59	174.35	-126.09	9.92°	9.92	Madurai	0400	0400-01-01T23:12:29	1867158.25
400	agni	65.46	24.54	1.85	78.49	171.35	-118.35	9.92°	9.92	Madurai	0400	0400-01-01T23:12:29	1867158.25
400	vaśiṣṭha	63.61	26.39	22.11	56.29	143.05	-176.39	9.92°	9.92	Madurai	0400	0400-01-01T23:12:29	1867158.25
400	arundhatī 	63.66	26.34	22.14	56.46	143.23	-175.96	9.92°	9.92	Madurai	0400	0400-01-01T23:12:29	1867158.25
450	dhruva	72.16	17.84	22.39	66.31	135.45	-159.16	9.92°	9.92	Madurai	0450	0450-01-01T23:12:29	1885421.25
450	mārīca	64.84	25.16	0.62	71.11	162.81	-136.67	9.92°	9.92	Madurai	0450	0450-01-01T23:12:29	1885421.25
450	mahendra	63.17	26.83	1.44	74.59	175.05	-125.91	9.92°	9.92	Madurai	0450	0450-01-01T23:12:29	1885421.25
450	agni	65.33	24.67	1.81	78.49	172.08	-118.25	9.92°	9.92	Madurai	0450	0450-01-01T23:12:29	1885421.25
450	vaśiṣṭha	63.33	26.67	22.11	56.29	143.76	-175.79	9.92°	9.92	Madurai	0450	0450-01-01T23:12:29	1885421.25
450	arundhatī 	63.38	26.62	22.14	56.46	143.94	-175.36	9.92°	9.92	Madurai	0450	0450-01-01T23:12:29	1885421.25
500	dhruva	71.9	18.1	22.45	66.32	136.16	-158.83	9.92°	9.92	Madurai	0500	0500-01-01T23:12:29	1903683.25
500	mārīca	64.64	25.36	0.65	71.11	163.53	-136.44	9.92°	9.92	Madurai	0500	0500-01-01T23:12:29	1903683.25
