Epoch	City	Location	GeoLat	GetLat°	lat	lon	ra	decl	rise-hr	jd	date	year
0	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.29	129.09	-162.03	74.54	-5	1721057.25	-0001-12-31T22:59:14	-1
0	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.29	129.09	-162.03	74.54	-5	1721057.25	-0001-12-31T22:59:14	-1
50	Madurai	Madurai(9.92°)	9.92	9.92°	66.3	129.79	-161.71	74.28	22.12	1739320.25	1949-12-31 22:59:14	49
50	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.3	129.79	-161.71	74.28	-5	1739320.25	1949-12-31 22:59:14	49
50	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.3	129.79	-161.71	74.28	-5	1739320.25	1949-12-31 22:59:14	49
50	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.3	129.79	-161.71	74.28	-5	1739320.25	1949-12-31 22:59:14	49
100	Madurai	Madurai(9.92°)	9.92	9.92°	66.3	130.5	-161.41	74.01	22.13	1757583.25	0100-01-01 22:59:14	100
100	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.3	130.5	-161.41	74.01	-5	1757583.25	0100-01-01 22:59:14	100
100	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.3	130.5	-161.41	74.01	-5	1757583.25	0100-01-01 22:59:14	100
100	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.3	130.5	-161.41	74.01	-5	1757583.25	0100-01-01 22:59:14	100
150	Madurai	Madurai(9.92°)	9.92	9.92°	66.3	131.21	-161.08	73.74	22.21	1775845.25	0149-12-31 22:59:14	149
150	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.3	131.21	-161.08	73.74	-5	1775845.25	0149-12-31 22:59:14	149
150	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.3	131.21	-161.08	73.74	-5	1775845.25	0149-12-31 22:59:14	149
150	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.3	131.21	-161.08	73.74	-5	1775845.25	0149-12-31 22:59:14	149
200	Madurai	Madurai(9.92°)	9.92	9.92°	66.3	131.92	-160.76	73.48	22.22	1794108.25	0200-01-01 22:59:14	200
200	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.3	131.92	-160.76	73.48	-5	1794108.25	0200-01-01 22:59:14	200
200	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.3	131.92	-160.76	73.48	-5	1794108.25	0200-01-01 22:59:14	200
200	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.3	131.92	-160.76	73.48	-5	1794108.25	0200-01-01 22:59:14	200
250	Madurai	Madurai(9.92°)	9.92	9.92°	66.3	132.61	-160.45	73.22	22.3	1812370.25	0249-12-31 22:59:14	249
250	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.3	132.61	-160.45	73.22	-5	1812370.25	0249-12-31 22:59:14	249
250	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.3	132.61	-160.45	73.22	-5	1812370.25	0249-12-31 22:59:14	249
250	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.3	132.61	-160.45	73.22	-5	1812370.25	0249-12-31 22:59:14	249
300	Madurai	Madurai(9.92°)	9.92	9.92°	66.31	133.33	-160.12	72.95	22.31	1830633.25	0300-01-01 22:59:14	300
300	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.31	133.33	-160.12	72.95	-5	1830633.25	0300-01-01 22:59:14	300
300	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.31	133.33	-160.12	72.95	-5	1830633.25	0300-01-01 22:59:14	300
300	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.31	133.33	-160.12	72.95	-5	1830633.25	0300-01-01 22:59:14	300
350	Madurai	Madurai(9.92°)	9.92	9.92°	66.31	134.04	-159.79	72.69	22.31	1848896.25	0350-01-01 22:59:14	350
350	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.31	134.04	-159.79	72.69	-5	1848896.25	0350-01-01 22:59:14	350
350	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.31	134.04	-159.79	72.69	-5	1848896.25	0350-01-01 22:59:14	350
350	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.31	134.04	-159.79	72.69	-5	1848896.25	0350-01-01 22:59:14	350
400	Madurai	Madurai(9.92°)	9.92	9.92°	66.31	134.74	-159.49	72.43	22.38	1867158.25	0400-01-01 22:59:14	400
400	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.31	134.74	-159.49	72.43	-5	1867158.25	0400-01-01 22:59:14	400
400	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.31	134.74	-159.49	72.43	-5	1867158.25	0400-01-01 22:59:14	400
400	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.31	134.74	-159.49	72.43	-5	1867158.25	0400-01-01 22:59:14	400
450	Madurai	Madurai(9.92°)	9.92	9.92°	66.31	135.45	-159.16	72.16	22.39	1885421.25	0450-01-01 22:59:14	450
450	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.31	135.45	-159.16	72.16	-5	1885421.25	0450-01-01 22:59:14	450
450	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.31	135.45	-159.16	72.16	-5	1885421.25	0450-01-01 22:59:14	450
450	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.31	135.45	-159.16	72.16	-5	1885421.25	0450-01-01 22:59:14	450
500	Madurai	Madurai(9.92°)	9.92	9.92°	66.32	136.16	-158.83	71.9	22.45	1903683.25	0500-01-01 22:59:14	500
500	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.32	136.16	-158.83	71.9	-5	1903683.25	0500-01-01 22:59:14	500
500	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.32	136.16	-158.83	71.9	-5	1903683.25	0500-01-01 22:59:14	500
500	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.32	136.16	-158.83	71.9	-5	1903683.25	0500-01-01 22:59:14	500
550	Madurai	Madurai(9.92°)	9.92	9.92°	66.32	136.86	-158.52	71.64	22.45	1921946.25	0550-01-01 22:59:14	550
550	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.32	136.86	-158.52	71.64	-5	1921946.25	0550-01-01 22:59:14	550
550	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.32	136.86	-158.52	71.64	-5	1921946.25	0550-01-01 22:59:14	550
550	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.32	136.86	-158.52	71.64	-5	1921946.25	0550-01-01 22:59:14	550
600	Madurai	Madurai(9.92°)	9.92	9.92°	66.32	137.57	-158.2	71.38	22.45	1940209.25	0600-01-02 22:59:14	600
600	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.32	137.57	-158.2	71.38	-5	1940209.25	0600-01-02 22:59:14	600
600	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.32	137.57	-158.2	71.38	-5	1940209.25	0600-01-02 22:59:14	600
600	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.32	137.57	-158.2	71.38	-5	1940209.25	0600-01-02 22:59:14	600
650	Madurai	Madurai(9.92°)	9.92	9.92°	66.32	138.29	-157.86	71.11	22.52	1958471.25	0650-01-01 22:59:14	650
650	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.32	138.29	-157.86	71.11	-5	1958471.25	0650-01-01 22:59:14	650
650	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.32	138.29	-157.86	71.11	-5	1958471.25	0650-01-01 22:59:14	650
650	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.32	138.29	-157.86	71.11	-5	1958471.25	0650-01-01 22:59:14	650
700	Madurai	Madurai(9.92°)	9.92	9.92°	66.32	138.99	-157.54	70.86	22.51	1976734.25	0700-01-02 22:59:14	700
700	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.32	138.99	-157.54	70.86	-5	1976734.25	0700-01-02 22:59:14	700
700	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.32	138.99	-157.54	70.86	-5	1976734.25	0700-01-02 22:59:14	700
700	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.32	138.99	-157.54	70.86	-5	1976734.25	0700-01-02 22:59:14	700
750	Madurai	Madurai(9.92°)	9.92	9.92°	66.32	139.69	-157.22	70.6	22.51	1994997.25	0750-01-02 22:59:14	750
750	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.32	139.69	-157.22	70.6	-5	1994997.25	0750-01-02 22:59:14	750
750	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.32	139.69	-157.22	70.6	-5	1994997.25	0750-01-02 22:59:14	750
750	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.32	139.69	-157.22	70.6	-5	1994997.25	0750-01-02 22:59:14	750
800	Madurai	Madurai(9.92°)	9.92	9.92°	66.33	140.41	-156.88	70.34	22.57	2013259.25	0800-01-02 22:59:14	800
800	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.33	140.41	-156.88	70.34	-5	2013259.25	0800-01-02 22:59:14	800
800	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.33	140.41	-156.88	70.34	-5	2013259.25	0800-01-02 22:59:14	800
800	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.33	140.41	-156.88	70.34	-5	2013259.25	0800-01-02 22:59:14	800
850	Madurai	Madurai(9.92°)	9.92	9.92°	66.33	141.12	-156.56	70.08	22.56	2031522.25	0850-01-02 22:59:14	850
850	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.33	141.12	-156.56	70.08	-5	2031522.25	0850-01-02 22:59:14	850
850	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.33	141.12	-156.56	70.08	-5	2031522.25	0850-01-02 22:59:14	850
850	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.33	141.12	-156.56	70.08	-5	2031522.25	0850-01-02 22:59:14	850
900	Madurai	Madurai(9.92°)	9.92	9.92°	66.33	141.82	-156.24	69.83	22.62	2049784.25	0900-01-02 22:59:14	900
900	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.33	141.82	-156.24	69.83	-5	2049784.25	0900-01-02 22:59:14	900
900	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.33	141.82	-156.24	69.83	-5	2049784.25	0900-01-02 22:59:14	900
900	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.33	141.82	-156.24	69.83	-5	2049784.25	0900-01-02 22:59:14	900
950	Madurai	Madurai(9.92°)	9.92	9.92°	66.33	142.54	-155.91	69.57	22.61	2068047.25	0950-01-02 22:59:14	950
950	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.33	142.54	-155.91	69.57	-5	2068047.25	0950-01-02 22:59:14	950
950	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.33	142.54	-155.91	69.57	-5	2068047.25	0950-01-02 22:59:14	950
950	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.33	142.54	-155.91	69.57	-5	2068047.25	0950-01-02 22:59:14	950
1000	Madurai	Madurai(9.92°)	9.92	9.92°	66.33	143.25	-155.58	69.31	22.6	2086310.25	1000-01-03 22:59:14	1000
1000	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.33	143.25	-155.58	69.31	-5	2086310.25	1000-01-03 22:59:14	1000
1000	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.33	143.25	-155.58	69.31	-5	2086310.25	1000-01-03 22:59:14	1000
1000	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.33	143.25	-155.58	69.31	-5	2086310.25	1000-01-03 22:59:14	1000
1050	Madurai	Madurai(9.92°)	9.92	9.92°	66.33	143.95	-155.26	69.06	22.66	2104572.25	1050-01-02 22:59:14	1050
1050	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.33	143.95	-155.26	69.06	-5	2104572.25	1050-01-02 22:59:14	1050
1050	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.33	143.95	-155.26	69.06	-5	2104572.25	1050-01-02 22:59:14	1050
1050	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.33	143.95	-155.26	69.06	-5	2104572.25	1050-01-02 22:59:14	1050
1100	Madurai	Madurai(9.92°)	9.92	9.92°	66.33	144.67	-154.92	68.8	22.65	2122835.25	1100-01-03 22:59:14	1100
1100	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.33	144.67	-154.92	68.8	-5	2122835.25	1100-01-03 22:59:14	1100
1100	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.33	144.67	-154.92	68.8	-5	2122835.25	1100-01-03 22:59:14	1100
1100	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.33	144.67	-154.92	68.8	-5	2122835.25	1100-01-03 22:59:14	1100
1150	Madurai	Madurai(9.92°)	9.92	9.92°	66.34	145.38	-154.59	68.55	22.64	2141098.25	1150-01-03 22:59:14	1150
1150	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.34	145.38	-154.59	68.55	-5	2141098.25	1150-01-03 22:59:14	1150
1150	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.34	145.38	-154.59	68.55	-5	2141098.25	1150-01-03 22:59:14	1150
1150	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.34	145.38	-154.59	68.55	-5	2141098.25	1150-01-03 22:59:14	1150
1200	Madurai	Madurai(9.92°)	9.92	9.92°	66.34	146.08	-154.27	68.3	22.69	2159360.25	1200-01-03 22:59:14	1200
1200	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.34	146.08	-154.27	68.3	-5	2159360.25	1200-01-03 22:59:14	1200
1200	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.34	146.08	-154.27	68.3	-5	2159360.25	1200-01-03 22:59:14	1200
1200	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.34	146.08	-154.27	68.3	-5	2159360.25	1200-01-03 22:59:14	1200
1250	Madurai	Madurai(9.92°)	9.92	9.92°	66.34	146.8	-153.93	68.05	22.68	2177623.25	1250-01-03 22:59:14	1250
1250	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.34	146.8	-153.93	68.05	-5	2177623.25	1250-01-03 22:59:14	1250
1250	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.34	146.8	-153.93	68.05	-5	2177623.25	1250-01-03 22:59:14	1250
1250	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.34	146.8	-153.93	68.05	-5	2177623.25	1250-01-03 22:59:14	1250
1300	Madurai	Madurai(9.92°)	9.92	9.92°	66.34	147.51	-153.59	67.8	22.73	2195885.25	1300-01-03 22:59:14	1300
1300	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.34	147.51	-153.59	67.8	-5	2195885.25	1300-01-03 22:59:14	1300
1300	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.34	147.51	-153.59	67.8	-5	2195885.25	1300-01-03 22:59:14	1300
1300	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.34	147.51	-153.59	67.8	-5	2195885.25	1300-01-03 22:59:14	1300
1350	Madurai	Madurai(9.92°)	9.92	9.92°	66.34	148.21	-153.27	67.55	22.71	2214148.25	1350-01-03 22:59:14	1350
1350	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.34	148.21	-153.27	67.55	-5	2214148.25	1350-01-03 22:59:14	1350
1350	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.34	148.21	-153.27	67.55	-5	2214148.25	1350-01-03 22:59:14	1350
1350	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.34	148.21	-153.27	67.55	-5	2214148.25	1350-01-03 22:59:14	1350
1400	Madurai	Madurai(9.92°)	9.92	9.92°	66.34	148.92	-152.94	67.3	22.7	2232411.25	1400-01-04 22:59:14	1400
1400	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.34	148.92	-152.94	67.3	-5	2232411.25	1400-01-04 22:59:14	1400
1400	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.34	148.92	-152.94	67.3	-5	2232411.25	1400-01-04 22:59:14	1400
1400	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.34	148.92	-152.94	67.3	-5	2232411.25	1400-01-04 22:59:14	1400
1450	Madurai	Madurai(9.92°)	9.92	9.92°	66.35	149.64	-152.6	67.05	22.75	2250673.25	1450-01-03 22:59:14	1450
1450	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.35	149.64	-152.6	67.05	-5	2250673.25	1450-01-03 22:59:14	1450
1450	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.35	149.64	-152.6	67.05	-5	2250673.25	1450-01-03 22:59:14	1450
1450	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.35	149.64	-152.6	67.05	-5	2250673.25	1450-01-03 22:59:14	1450
1500	Madurai	Madurai(9.92°)	9.92	9.92°	66.35	150.35	-152.27	66.8	22.74	2268936.25	1500-01-04 22:59:14	1500
1500	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.35	150.35	-152.27	66.8	18.51	2268936.25	1500-01-04 22:59:14	1500
1500	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.35	150.35	-152.27	66.8	-5	2268936.25	1500-01-04 22:59:14	1500
1500	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.35	150.35	-152.27	66.8	-5	2268936.25	1500-01-04 22:59:14	1500
1550	Madurai	Madurai(9.92°)	9.92	9.92°	66.35	151.06	-151.94	66.56	22.72	2287199.25	1550-01-04 22:59:14	1550
1550	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.35	151.06	-151.94	66.56	18.92	2287199.25	1550-01-04 22:59:14	1550
1550	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.35	151.06	-151.94	66.56	-5	2287199.25	1550-01-04 22:59:14	1550
1550	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.35	151.06	-151.94	66.56	-5	2287199.25	1550-01-04 22:59:14	1550
1600	Madurai	Madurai(9.92°)	9.92	9.92°	66.35	151.78	-151.6	66.31	22.77	2305461.25	1600-01-14 22:59:14	1600
1600	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.35	151.78	-151.6	66.31	19.19	2305461.25	1600-01-14 22:59:14	1600
1600	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.35	151.78	-151.6	66.31	-5	2305461.25	1600-01-14 22:59:14	1600
1600	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.35	151.78	-151.6	66.31	-5	2305461.25	1600-01-14 22:59:14	1600
1650	Madurai	Madurai(9.92°)	9.92	9.92°	66.35	152.48	-151.26	66.06	22.75	2323724.25	1650-01-14 22:59:14	1650
1650	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.35	152.48	-151.26	66.06	19.33	2323724.25	1650-01-14 22:59:14	1650
1650	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.35	152.48	-151.26	66.06	-5	2323724.25	1650-01-14 22:59:14	1650
1650	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.35	152.48	-151.26	66.06	-5	2323724.25	1650-01-14 22:59:14	1650
1700	Madurai	Madurai(9.92°)	9.92	9.92°	66.35	153.19	-150.93	65.82	22.8	2341986.25	1700-01-14 22:59:14	1700
1700	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.35	153.19	-150.93	65.82	19.5	2341986.25	1700-01-14 22:59:14	1700
1700	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.35	153.19	-150.93	65.82	-5	2341986.25	1700-01-14 22:59:14	1700
1700	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.35	153.19	-150.93	65.82	-5	2341986.25	1700-01-14 22:59:14	1700
1750	Madurai	Madurai(9.92°)	9.92	9.92°	66.35	153.91	-150.59	65.57	22.78	2360249.25	1750-01-15 22:59:14	1750
1750	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.35	153.91	-150.59	65.57	19.6	2360249.25	1750-01-15 22:59:14	1750
1750	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.35	153.91	-150.59	65.57	-5	2360249.25	1750-01-15 22:59:14	1750
1750	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.35	153.91	-150.59	65.57	-5	2360249.25	1750-01-15 22:59:14	1750
1800	Madurai	Madurai(9.92°)	9.92	9.92°	66.36	154.62	-150.25	65.33	22.76	2378512.25	1800-01-16 22:59:14	1800
1800	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.36	154.62	-150.25	65.33	19.68	2378512.25	1800-01-16 22:59:14	1800
1800	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.36	154.62	-150.25	65.33	-5	2378512.25	1800-01-16 22:59:14	1800
1800	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.36	154.62	-150.25	65.33	-5	2378512.25	1800-01-16 22:59:14	1800
1850	Madurai	Madurai(9.92°)	9.92	9.92°	66.35	155.32	-149.92	65.09	22.95	2396774.25	1850-01-16 23:21:10	1850
1850	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.35	155.32	-149.92	65.09	20.11	2396774.25	1850-01-16 23:21:10	1850
1850	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.35	155.32	-149.92	65.09	-5	2396774.25	1850-01-16 23:21:10	1850
1850	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.35	155.32	-149.92	65.09	-5	2396774.25	1850-01-16 23:21:10	1850
1900	Madurai	Madurai(9.92°)	9.92	9.92°	66.36	156.05	-149.58	64.85	22.94	2415037.25	1900-01-17 23:21:10	1900
1900	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.36	156.05	-149.58	64.85	20.17	2415037.25	1900-01-17 23:21:10	1900
1900	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.36	156.05	-149.58	64.85	-5	2415037.25	1900-01-17 23:21:10	1900
1900	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.36	156.05	-149.58	64.85	-5	2415037.25	1900-01-17 23:21:10	1900
1950	Madurai	Madurai(9.92°)	9.92	9.92°	66.36	156.76	-149.24	64.61	23.13	2433299.25	1950-01-17 23:30:00	1950
1950	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.36	156.76	-149.24	64.61	20.44	2433299.25	1950-01-17 23:30:00	1950
1950	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.36	156.76	-149.24	64.61	-5	2433299.25	1950-01-17 23:30:00	1950
1950	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.36	156.76	-149.24	64.61	-5	2433299.25	1950-01-17 23:30:00	1950
2000	Madurai	Madurai(9.92°)	9.92	9.92°	66.36	157.46	-148.91	64.37	23.11	2451562.25	2000-01-18 23:30:00	2000
2000	Ujjain	Ujjain(23.18°)	23.18	23.18°	66.36	157.46	-148.91	64.37	20.49	2451562.25	2000-01-18 23:30:00	2000
2000	Kurukshetra	Kurukshetra(29.97°)	29.97	29.97°	66.36	157.46	-148.91	64.37	-5	2451562.25	2000-01-18 23:30:00	2000
2000	Srinagar	Srinagar(34.09°)	34.09	34.09°	66.36	157.46	-148.91	64.37	-5	2451562.25	2000-01-18 23:30:00	2000